,Artist_Name,Album_Title,Genre,Composer,Track_Name,Track_Unit_Price,Invoice_ID,Invoice_Tracks_Price,Invoice_Track_ID,Sales_Rep_ID,Sales_Rep_First_Name,Sales_Rep_Last_Name,Sales_Rep_Title,Sales_Rep_City,Sales_Rep_State,Sales_Rep_Country,Customer_ID,Customer_First_Name,Customer_Last_Name,Customer_City,Customer_State,Customer_Country,artist2
673,Ed Motta,The Best of Ed Motta,Latin,,Vamos Dançar,0.99,,,,,,,,,,,,,,,,,Ed Motta
674,Ed Motta,The Best of Ed Motta,Latin,,Um Love,0.99,229.0,0.99,589.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,59.0,Puja,Srivastava,Bangalore,,India,Ed Motta
675,Ed Motta,The Best of Ed Motta,Latin,,Seis Da Tarde,0.99,19.0,0.99,590.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,40.0,Dominique,Lefebvre,Paris,,France,Ed Motta
676,Ed Motta,The Best of Ed Motta,Latin,,Baixo Rio,0.99,,,,,,,,,,,,,,,,,Ed Motta
677,Ed Motta,The Best of Ed Motta,Latin,,Sombras Do Meu Destino,0.99,,,,,,,,,,,,,,,,,Ed Motta
678,Ed Motta,The Best of Ed Motta,Latin,,Do You Have Other Loves?,0.99,334.0,0.99,593.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,39.0,Camille,Bernard,Paris,,France,Ed Motta
679,Ed Motta,The Best of Ed Motta,Latin,,Agora Que O Dia Acordou,0.99,124.0,0.99,594.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,20.0,Dan,Miller,Mountain View,CA,USA,Ed Motta
680,Ed Motta,The Best of Ed Motta,Latin,,Já!!!,0.99,,,,,,,,,,,,,,,,,Ed Motta
681,Ed Motta,The Best of Ed Motta,Latin,,A Rua,0.99,,,,,,,,,,,,,,,,,Ed Motta
682,Banda Black Rio,,,,,,,,,,,,,,,,,,,,,,Banda Black Rio
683,Fernanda Porto,,,,,,,,,,,,,,,,,,,,,,Fernanda Porto
684,Os Cariocas,,,,,,,,,,,,,,,,,,,,,,Os Cariocas
685,Elis Regina,Elis Regina-Minha História,Latin,,O Bêbado e a Equilibrista,0.99,,,,,,,,,,,,,,,,,Elis Regina
686,Elis Regina,Elis Regina-Minha História,Latin,,O Mestre-Sala dos Mares,0.99,,,,,,,,,,,,,,,,,Elis Regina
687,Elis Regina,Elis Regina-Minha História,Latin,,Atrás da Porta,0.99,346.0,0.99,879.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,41.0,Marc,Dubois,Lyon,,France,Elis Regina
688,Elis Regina,Elis Regina-Minha História,Latin,,"Dois Pra Lá, Dois Pra Cá",0.99,131.0,0.99,880.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,58.0,Manoj,Pareek,Delhi,,India,Elis Regina
689,Elis Regina,Elis Regina-Minha História,Latin,,"Dois Pra Lá, Dois Pra Cá",0.99,237.0,0.99,880.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,52.0,Emma,Jones,London,,United Kingdom,Elis Regina
690,Elis Regina,Elis Regina-Minha História,Latin,,Casa no Campo,0.99,238.0,0.99,881.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,53.0,Phil,Hughes,London,,United Kingdom,Elis Regina
691,Elis Regina,Elis Regina-Minha História,Latin,,Romaria,0.99,238.0,0.99,882.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,53.0,Phil,Hughes,London,,United Kingdom,Elis Regina
692,Elis Regina,Elis Regina-Minha História,Latin,,"Alô, Alô, Marciano",0.99,346.0,0.99,883.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,41.0,Marc,Dubois,Lyon,,France,Elis Regina
693,Elis Regina,Elis Regina-Minha História,Latin,,Me Deixas Louca,0.99,239.0,0.99,884.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,55.0,Mark,Taylor,Sidney,NSW,Australia,Elis Regina
694,Elis Regina,Elis Regina-Minha História,Latin,,Fascinação,0.99,26.0,0.99,885.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,19.0,Tim,Goyer,Cupertino,CA,USA,Elis Regina
695,Elis Regina,Elis Regina-Minha História,Latin,,Saudosa Maloca,0.99,239.0,0.99,886.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,55.0,Mark,Taylor,Sidney,NSW,Australia,Elis Regina
696,Elis Regina,Elis Regina-Minha História,Latin,,As Aparências Enganam,0.99,346.0,0.99,887.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,41.0,Marc,Dubois,Lyon,,France,Elis Regina
697,Elis Regina,Elis Regina-Minha História,Latin,,Madalena,0.99,240.0,0.99,888.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,57.0,Luis,Rojas,Santiago,,Chile,Elis Regina
698,Elis Regina,Elis Regina-Minha História,Latin,,Maria Rosa,0.99,131.0,0.99,889.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,58.0,Manoj,Pareek,Delhi,,India,Elis Regina
699,Elis Regina,Elis Regina-Minha História,Latin,,Aprendendo A Jogar,0.99,240.0,0.99,890.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,57.0,Luis,Rojas,Santiago,,Chile,Elis Regina
700,Milton Nascimento,Milton Nascimento Ao Vivo,Latin,"Wagner Tiso, Milton Nascimento",Coração De Estudante,0.99,60.0,0.99,1916.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,23.0,John,Gordon,Boston,MA,USA,Milton Nascimento
701,Milton Nascimento,Milton Nascimento Ao Vivo,Latin,Dolores Duran,A Noite Do Meu Bem,0.99,165.0,0.99,1917.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,3.0,François,Tremblay,Montréal,QC,Canada,Milton Nascimento
702,Milton Nascimento,Milton Nascimento Ao Vivo,Latin,"Lô Borges, Fernando Brant",Paisagem Na Janela,0.99,271.0,0.99,1918.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,51.0,Joakim,Johansson,Stockholm,,Sweden,Milton Nascimento
703,Milton Nascimento,Milton Nascimento Ao Vivo,Latin,Folclore,Cuitelinho,0.99,,,,,,,,,,,,,,,,,Milton Nascimento
704,Milton Nascimento,Milton Nascimento Ao Vivo,Latin,"Milton Nascimento, Fernando Brant",Caxangá,0.99,,,,,,,,,,,,,,,,,Milton Nascimento
705,Milton Nascimento,Milton Nascimento Ao Vivo,Latin,"Milton Nascimento, Fernando Brant",Nos Bailes Da Vida,0.99,,,,,,,,,,,,,,,,,Milton Nascimento
706,Milton Nascimento,Milton Nascimento Ao Vivo,Latin,"Milton Nascimento, Fernando Brant",Menestrel Das Alagoas,0.99,60.0,0.99,1922.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,23.0,John,Gordon,Boston,MA,USA,Milton Nascimento
707,Milton Nascimento,Milton Nascimento Ao Vivo,Latin,"Milton Nascimento, Fernando Brant",Menestrel Das Alagoas,0.99,376.0,0.99,1922.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,31.0,Martha,Silk,Halifax,NS,Canada,Milton Nascimento
708,Milton Nascimento,Milton Nascimento Ao Vivo,Latin,"Milton Nascimento, Fernando Brant",Brasil,0.99,165.0,0.99,1923.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,3.0,François,Tremblay,Montréal,QC,Canada,Milton Nascimento
709,Milton Nascimento,Milton Nascimento Ao Vivo,Latin,"Beto Guedes, Ronaldo Bastos",Canção Do Novo Mundo,0.99,,,,,,,,,,,,,,,,,Milton Nascimento
710,Milton Nascimento,Milton Nascimento Ao Vivo,Latin,"Milton Nascimento, Ronaldo Bastos",Um Gosto De Sol,0.99,,,,,,,,,,,,,,,,,Milton Nascimento
711,Milton Nascimento,Milton Nascimento Ao Vivo,Latin,"Milton Nascimento, Fernando Brant",Solar,0.99,,,,,,,,,,,,,,,,,Milton Nascimento
712,Milton Nascimento,Milton Nascimento Ao Vivo,Latin,"Lô Borges, Márcio Borges, Fernando Brant",Para Lennon E McCartney,0.99,271.0,0.99,1927.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,51.0,Joakim,Johansson,Stockholm,,Sweden,Milton Nascimento
713,Milton Nascimento,Milton Nascimento Ao Vivo,Latin,"Milton Nascimento, Fernando Brant","Maria, Maria",0.99,60.0,0.99,1928.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,23.0,John,Gordon,Boston,MA,USA,Milton Nascimento
714,Milton Nascimento,Minas,Latin,"Milton Nascimento, Caetano Veloso",Minas,0.99,,,,,,,,,,,,,,,,,Milton Nascimento
715,Milton Nascimento,Minas,Latin,"Milton Nascimento, Ronaldo Bastos","Fé Cega, Faca Amolada",0.99,,,,,,,,,,,,,,,,,Milton Nascimento
716,Milton Nascimento,Minas,Latin,Toninho Horta,Beijo Partido,0.99,376.0,0.99,1931.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,31.0,Martha,Silk,Halifax,NS,Canada,Milton Nascimento
717,Milton Nascimento,Minas,Latin,"Milton Nascimento, Fernando Brant",Saudade Dos Aviões Da Panair (Conversando No Bar),0.99,166.0,0.99,1932.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,12.0,Roberto,Almeida,Rio de Janeiro,RJ,Brazil,Milton Nascimento
718,Milton Nascimento,Minas,Latin,"Milton Nascimento, Márcio Borges",Gran Circo,0.99,,,,,,,,,,,,,,,,,Milton Nascimento
719,Milton Nascimento,Minas,Latin,"Milton Nascimento, Fernando Brant",Ponta de Areia,0.99,60.0,0.99,1934.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,23.0,John,Gordon,Boston,MA,USA,Milton Nascimento
720,Milton Nascimento,Minas,Latin,"Milton Nascimento, Ronaldo Bastos",Trastevere,0.99,,,,,,,,,,,,,,,,,Milton Nascimento
721,Milton Nascimento,Minas,Latin,"Milton Nascimento, Fernando Brant",Idolatrada,0.99,271.0,0.99,1936.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,51.0,Joakim,Johansson,Stockholm,,Sweden,Milton Nascimento
722,Milton Nascimento,Minas,Latin,Milton Nascimento,Leila (Venha Ser Feliz),0.99,,,,,,,,,,,,,,,,,Milton Nascimento
723,Milton Nascimento,Minas,Latin,"Milton Nascimento, Caetano Veloso",Paula E Bebeto,0.99,,,,,,,,,,,,,,,,,Milton Nascimento
724,Milton Nascimento,Minas,Latin,Nelson Angelo,Simples,0.99,,,,,,,,,,,,,,,,,Milton Nascimento
725,Milton Nascimento,Minas,Latin,"John Lennon, Paul McCartney",Norwegian Wood,0.99,60.0,0.99,1940.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,23.0,John,Gordon,Boston,MA,USA,Milton Nascimento
726,Milton Nascimento,Minas,Latin,"John Lennon, Paul McCartney",Norwegian Wood,0.99,376.0,0.99,1940.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,31.0,Martha,Silk,Halifax,NS,Canada,Milton Nascimento
727,Milton Nascimento,Minas,Latin,"Beto Guedes, Márcio Borges",Caso Você Queira Saber,0.99,166.0,0.99,1941.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,12.0,Roberto,Almeida,Rio de Janeiro,RJ,Brazil,Milton Nascimento
728,A Cor Do Som,,,,,,,,,,,,,,,,,,,,,,A Cor Do Som
729,Kid Abelha,,,,,,,,,,,,,,,,,,,,,,Kid Abelha
730,Sandra De Sá,,,,,,,,,,,,,,,,,,,,,,Sandra De Sá
731,Jorge Ben,Jorge Ben Jor 25 Anos,Latin,,Engenho De Dentro,0.99,,,,,,,,,,,,,,,,,Jorge Ben
732,Jorge Ben,Jorge Ben Jor 25 Anos,Latin,,Alcohol,0.99,,,,,,,,,,,,,,,,,Jorge Ben
733,Jorge Ben,Jorge Ben Jor 25 Anos,Latin,,Mama Africa,0.99,257.0,0.99,1508.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,34.0,João,Fernandes,Lisbon,,Portugal,Jorge Ben
734,Jorge Ben,Jorge Ben Jor 25 Anos,Latin,,Salve Simpatia,0.99,47.0,0.99,1509.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,15.0,Jennifer,Peterson,Vancouver,BC,Canada,Jorge Ben
735,Jorge Ben,Jorge Ben Jor 25 Anos,Latin,,W/Brasil (Chama O Síndico),0.99,,,,,,,,,,,,,,,,,Jorge Ben
736,Jorge Ben,Jorge Ben Jor 25 Anos,Latin,,País Tropical,0.99,,,,,,,,,,,,,,,,,Jorge Ben
737,Jorge Ben,Jorge Ben Jor 25 Anos,Latin,,Os Alquimistas Estão Chegando,0.99,362.0,0.99,1512.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,14.0,Mark,Philips,Edmonton,AB,Canada,Jorge Ben
738,Jorge Ben,Jorge Ben Jor 25 Anos,Latin,,Charles Anjo 45,0.99,152.0,0.99,1513.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,54.0,Steve,Murray,Edinburgh ,,United Kingdom,Jorge Ben
739,Jorge Ben,Jorge Ben Jor 25 Anos,Latin,,Selassiê,0.99,,,,,,,,,,,,,,,,,Jorge Ben
740,Jorge Ben,Jorge Ben Jor 25 Anos,Latin,,Menina Sarará,0.99,,,,,,,,,,,,,,,,,Jorge Ben
741,Jorge Ben,Jorge Ben Jor 25 Anos,Latin,,Que Maravilha,0.99,,,,,,,,,,,,,,,,,Jorge Ben
742,Jorge Ben,Jorge Ben Jor 25 Anos,Latin,,Santa Clara Clareou,0.99,257.0,0.99,1517.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,34.0,João,Fernandes,Lisbon,,Portugal,Jorge Ben
743,Jorge Ben,Jorge Ben Jor 25 Anos,Latin,,Filho Maravilha,0.99,47.0,0.99,1518.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,15.0,Jennifer,Peterson,Vancouver,BC,Canada,Jorge Ben
744,Jorge Ben,Jorge Ben Jor 25 Anos,Latin,,Taj Mahal,0.99,,,,,,,,,,,,,,,,,Jorge Ben
745,Hermeto Pascoal,,,,,,,,,,,,,,,,,,,,,,Hermeto Pascoal
746,Barão Vermelho,,,,,,,,,,,,,,,,,,,,,,Barão Vermelho
747,"Edson, DJ Marky & DJ Patife Featuring Fernanda Porto",,,,,,,,,,,,,,,,,,,,,,"Edson, DJ Marky & DJ Patife Featuring Fernanda Porto"
748,Metallica,Garage Inc. (Disc 1),Metal,Molaney/Morris/Roberts/Wainwright,Free Speech For The Dumb,0.99,,,,,,,,,,,,,,,,,Metallica
749,Metallica,Garage Inc. (Disc 1),Metal,Harris/Tatler,It's Electric,0.99,,,,,,,,,,,,,,,,,Metallica
750,Metallica,Garage Inc. (Disc 1),Metal,Black Sabbath,Sabbra Cadabra,0.99,,,,,,,,,,,,,,,,,Metallica
751,Metallica,Garage Inc. (Disc 1),Metal,Seger,Turn The Page,0.99,332.0,0.99,411.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,24.0,Frank,Ralston,Chicago,IL,USA,Metallica
752,Metallica,Garage Inc. (Disc 1),Metal,Danzig,Die Die My Darling,0.99,12.0,0.99,412.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,2.0,Leonie,Köhler,Stuttgart,,Germany,Metallica
753,Metallica,Garage Inc. (Disc 1),Metal,Cave,Loverman,0.99,,,,,,,,,,,,,,,,,Metallica
754,Metallica,Garage Inc. (Disc 1),Metal,Diamond/Shermann,Mercyful Fate,0.99,,,,,,,,,,,,,,,,,Metallica
755,Metallica,Garage Inc. (Disc 1),Metal,A.Bouchard/J.Bouchard/S.Pearlman,Astronomy,0.99,332.0,0.99,415.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,24.0,Frank,Ralston,Chicago,IL,USA,Metallica
756,Metallica,Garage Inc. (Disc 1),Metal,Traditional,Whiskey In The Jar,0.99,117.0,0.99,416.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,41.0,Marc,Dubois,Lyon,,France,Metallica
757,Metallica,Garage Inc. (Disc 1),Metal,Traditional,Whiskey In The Jar,0.99,223.0,0.99,416.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,35.0,Madalena,Sampaio,Porto,,Portugal,Metallica
758,Metallica,Garage Inc. (Disc 1),Metal,Collins/Van Zandt,Tuesday's Gone,0.99,224.0,0.99,417.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,36.0,Hannah,Schneider,Berlin,,Germany,Metallica
759,Metallica,Garage Inc. (Disc 1),Metal,Molaney/Morris/Roberts/Wainwright,The More I See,0.99,224.0,0.99,418.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,36.0,Hannah,Schneider,Berlin,,Germany,Metallica
760,Metallica,Black Album,Metal,"James Hetfield, Lars Ulrich and Kirk Hammett",Enter Sandman,0.99,,,,,,,,,,,,,,,,,Metallica
761,Metallica,Black Album,Metal,Ulrich,Sad But True,0.99,,,,,,,,,,,,,,,,,Metallica
762,Metallica,Black Album,Metal,Ulrich,Holier Than Thou,0.99,374.0,0.99,1803.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,16.0,Frank,Harris,Mountain View,CA,USA,Metallica
763,Metallica,Black Album,Metal,"James Hetfield, Lars Ulrich and Kirk Hammett",The Unforgiven,0.99,54.0,0.99,1804.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,53.0,Phil,Hughes,London,,United Kingdom,Metallica
764,Metallica,Black Album,Metal,Ulrich,Wherever I May Roam,0.99,,,,,,,,,,,,,,,,,Metallica
765,Metallica,Black Album,Metal,Ulrich,Don't Tread On Me,0.99,,,,,,,,,,,,,,,,,Metallica
766,Metallica,Black Album,Metal,"James Hetfield, Lars Ulrich and Kirk Hammett",Through The Never,0.99,374.0,0.99,1807.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,16.0,Frank,Harris,Mountain View,CA,USA,Metallica
767,Metallica,Black Album,Metal,Ulrich,Nothing Else Matters,0.99,159.0,0.99,1808.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,33.0,Ellie,Sullivan,Yellowknife,NT,Canada,Metallica
768,Metallica,Black Album,Metal,Ulrich,Nothing Else Matters,0.99,265.0,0.99,1808.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,27.0,Patrick,Gray,Tucson,AZ,USA,Metallica
769,Metallica,Black Album,Metal,"James Hetfield, Lars Ulrich and Kirk Hammett",Of Wolf And Man,0.99,266.0,0.99,1809.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,28.0,Julia,Barnett,Salt Lake City,UT,USA,Metallica
770,Metallica,Black Album,Metal,Ulrich,The God That Failed,0.99,266.0,0.99,1810.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,28.0,Julia,Barnett,Salt Lake City,UT,USA,Metallica
771,Metallica,Black Album,Metal,"James Hetfield, Lars Ulrich and Jason Newsted",My Friend Of Misery,0.99,374.0,0.99,1811.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,16.0,Frank,Harris,Mountain View,CA,USA,Metallica
772,Metallica,Black Album,Metal,Ulrich,The Struggle Within,0.99,267.0,0.99,1812.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,30.0,Edward,Francis,Ottawa,ON,Canada,Metallica
773,Metallica,Garage Inc. (Disc 2),Metal,Harris/Tatler,Helpless,0.99,54.0,0.99,1813.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,53.0,Phil,Hughes,London,,United Kingdom,Metallica
774,Metallica,Garage Inc. (Disc 2),Metal,Holocaust,The Small Hours,0.99,267.0,0.99,1814.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,30.0,Edward,Francis,Ottawa,ON,Canada,Metallica
775,Metallica,Garage Inc. (Disc 2),Metal,Killing Joke,The Wait,0.99,374.0,0.99,1815.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,16.0,Frank,Harris,Mountain View,CA,USA,Metallica
776,Metallica,Garage Inc. (Disc 2),Metal,Bourge/Phillips/Shelley,Crash Course In Brain Surgery,0.99,268.0,0.99,1816.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,32.0,Aaron,Mitchell,Winnipeg,MB,Canada,Metallica
777,Metallica,Garage Inc. (Disc 2),Metal,Danzig,Last Caress/Green Hell,0.99,159.0,0.99,1817.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,33.0,Ellie,Sullivan,Yellowknife,NT,Canada,Metallica
778,Metallica,Garage Inc. (Disc 2),Metal,Harris/Tatler,Am I Evil?,0.99,268.0,0.99,1818.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,32.0,Aaron,Mitchell,Winnipeg,MB,Canada,Metallica
779,Metallica,Garage Inc. (Disc 2),Metal,Jones/Sirotto/Smith,Blitzkrieg,0.99,374.0,0.99,1819.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,16.0,Frank,Harris,Mountain View,CA,USA,Metallica
780,Metallica,Garage Inc. (Disc 2),Metal,Bourge/Phillips/Shelley,Breadfan,0.99,268.0,0.99,1820.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,32.0,Aaron,Mitchell,Winnipeg,MB,Canada,Metallica
781,Metallica,Garage Inc. (Disc 2),Metal,Harris/Tatler,The Prince,0.99,,,,,,,,,,,,,,,,,Metallica
782,Metallica,Garage Inc. (Disc 2),Metal,Deacon/May/Mercury/Taylor,Stone Cold Crazy,0.99,54.0,0.99,1822.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,53.0,Phil,Hughes,London,,United Kingdom,Metallica
783,Metallica,Garage Inc. (Disc 2),Metal,Deacon/May/Mercury/Taylor,Stone Cold Crazy,0.99,268.0,0.99,1822.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,32.0,Aaron,Mitchell,Winnipeg,MB,Canada,Metallica
784,Metallica,Garage Inc. (Disc 2),Metal,Culmer/Exalt,So What,0.99,374.0,0.99,1823.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,16.0,Frank,Harris,Mountain View,CA,USA,Metallica
785,Metallica,Garage Inc. (Disc 2),Metal,Sweet Savage,Killing Time,0.99,,,,,,,,,,,,,,,,,Metallica
786,Metallica,Garage Inc. (Disc 2),Metal,Clarke/Kilmister/Tayler,Overkill,0.99,,,,,,,,,,,,,,,,,Metallica
787,Metallica,Garage Inc. (Disc 2),Metal,Clarke/Farren/Kilmister/Tayler,Damage Case,0.99,269.0,0.99,1826.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,36.0,Hannah,Schneider,Berlin,,Germany,Metallica
788,Metallica,Garage Inc. (Disc 2),Metal,Clarke/Kilmister/Tayler,Stone Dead Forever,0.99,,,,,,,,,,,,,,,,,Metallica
789,Metallica,Garage Inc. (Disc 2),Metal,Clarke/Kilmister/Tayler,Too Late Too Late,0.99,,,,,,,,,,,,,,,,,Metallica
790,Metallica,Kill 'Em All,Metal,"James Hetfield, Lars Ulrich",Hit The Lights,0.99,375.0,0.99,1829.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,22.0,Heather,Leacock,Orlando,FL,USA,Metallica
791,Metallica,Kill 'Em All,Metal,"James Hetfield, Lars Ulrich, Dave Mustaine",The Four Horsemen,0.99,269.0,0.99,1830.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,36.0,Hannah,Schneider,Berlin,,Germany,Metallica
792,Metallica,Kill 'Em All,Metal,James Hetfield,Motorbreath,0.99,54.0,0.99,1831.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,53.0,Phil,Hughes,London,,United Kingdom,Metallica
793,Metallica,Kill 'Em All,Metal,James Hetfield,Motorbreath,0.99,160.0,0.99,1831.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,47.0,Lucas,Mancini,Rome,RM,Italy,Metallica
794,Metallica,Kill 'Em All,Metal,"James Hetfield, Lars Ulrich, Dave Mustaine",Jump In The Fire,0.99,161.0,0.99,1832.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,48.0,Johannes,Van der Berg,Amsterdam,VV,Netherlands,Metallica
795,Metallica,Kill 'Em All,Metal,Cliff Burton,(Anesthesia) Pulling Teeth,0.99,161.0,0.99,1833.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,48.0,Johannes,Van der Berg,Amsterdam,VV,Netherlands,Metallica
796,Metallica,Kill 'Em All,Metal,"James Hetfield, Lars Ulrich",Whiplash,0.99,269.0,0.99,1834.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,36.0,Hannah,Schneider,Berlin,,Germany,Metallica
797,Metallica,Kill 'Em All,Metal,"James Hetfield, Lars Ulrich, Dave Mustaine",Phantom Lord,0.99,162.0,0.99,1835.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,50.0,Enrique,Muñoz,Madrid,,Spain,Metallica
798,Metallica,Kill 'Em All,Metal,"James Hetfield, Lars Ulrich, Dave Mustaine",Phantom Lord,0.99,375.0,0.99,1835.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,22.0,Heather,Leacock,Orlando,FL,USA,Metallica
799,Metallica,Kill 'Em All,Metal,"James Hetfield, Lars Ulrich",No Remorse,0.99,,,,,,,,,,,,,,,,,Metallica
800,Metallica,Kill 'Em All,Metal,"James Hetfield, Lars Ulrich",Seek & Destroy,0.99,162.0,0.99,1837.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,50.0,Enrique,Muñoz,Madrid,,Spain,Metallica
801,Metallica,Kill 'Em All,Metal,"James Hetfield, Lars Ulrich, Dave Mustaine",Metal Militia,0.99,269.0,0.99,1838.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,36.0,Hannah,Schneider,Berlin,,Germany,Metallica
802,Metallica,Load,Metal,"James Hetfield, Lars Ulrich",Ain't My Bitch,0.99,163.0,0.99,1839.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,52.0,Emma,Jones,London,,United Kingdom,Metallica
803,Metallica,Load,Metal,"James Hetfield, Lars Ulrich, Kirk Hammett",2 X 4,0.99,54.0,0.99,1840.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,53.0,Phil,Hughes,London,,United Kingdom,Metallica
804,Metallica,Load,Metal,"James Hetfield, Lars Ulrich, Kirk Hammett",The House Jack Built,0.99,163.0,0.99,1841.0,3.0,Jane,Peacock,Sales Support Agent,Calgary,AB,Canada,52.0,Emma,Jones,London,,United Kingdom,Metallica
805,Metallica,Load,Metal,"James Hetfield, Lars Ulrich, Kirk Hammett",The House Jack Built,0.99,375.0,0.99,1841.0,4.0,Margaret,Park,Sales Support Agent,Calgary,AB,Canada,22.0,Heather,Leacock,Orlando,FL,USA,Metallica
806,Metallica,Load,Metal,"James Hetfield, Lars Ulrich",Until It Sleeps,0.99,269.0,0.99,1842.0,5.0,Steve,Johnson,Sales Support Agent,Calgary,AB,Canada,36.0,Hannah,Schneider,Berlin,,Germany,Metallica
